,name,country,id,height,ranking_B,events_B,rounds_B,semis_B,finals_B,gold_B,silver_B,bronze_B,tops,zones,top_attempts,zone_attempts,boulders_attempted,top_percentage,ranking_per_event_B
949,Oleg Peysakhovich,RUS,206,,2.0,1,1,0,0,0,0,0,1,3,2,8,5,0.2,2.0
950,Seungwoon Cho,KOR,2042,,2.0,3,3,0,0,0,0,0,1,4,2,7,15,0.06666666666666667,0.67
951,Thibaut Mauron,SUI,4951,,2.0,1,1,0,0,0,0,0,1,2,2,3,5,0.2,2.0
952,Oldrich Klapal,CZE,1415,,2.0,3,3,0,0,0,0,0,1,6,1,12,15,0.06666666666666667,0.67
953,Arian Boszotta,AUT,4829,,2.0,2,2,0,0,0,0,0,0,1,0,2,10,0.0,1.0
954,András Király ,HUN,2173,,2.0,2,2,0,0,0,0,0,0,3,0,12,10,0.0,1.0
955,Roman Sivakov,LTU,4391,,2.0,3,3,0,0,0,0,0,1,4,3,14,15,0.06666666666666667,0.67
956,Mel Janse Van Rensburg,RSA,1095,174.0,2.0,2,2,0,0,0,0,0,2,4,7,16,10,0.2,1.0
957,Thomas Schmid,SUI,5517,,2.0,1,1,0,0,0,0,0,1,3,2,6,5,0.2,2.0
958,Jongseok Son,KOR,2084,178.0,2.0,1,1,0,0,0,0,0,0,2,0,7,5,0.0,2.0
959,Danny Valencia,ECU,3213,,2.0,4,4,0,0,0,0,0,1,10,4,36,20,0.05,0.5
960,Alessandro Santoni,ITA,861,,2.0,1,1,0,0,0,0,0,1,1,2,2,5,0.2,2.0
961,Ivan Pevec,CRO,3038,,2.0,2,2,0,0,0,0,0,2,3,3,5,10,0.2,1.0
962,Lluc Macià Llobet,ESP,838,194.0,2.0,2,2,0,0,0,0,0,0,4,0,15,10,0.0,1.0
963,Mats Habermann,GER,6423,,2.0,1,1,0,0,0,0,0,1,3,1,6,5,0.2,2.0
964,Nicolai Schaffarczik,GER,5981,,2.0,1,1,0,0,0,0,0,1,3,2,4,5,0.2,2.0
965,Juergen Moosbrugger,AUT,5980,,2.0,1,1,0,0,0,0,0,1,3,1,6,5,0.2,2.0
966,Nichol Tomas,THA,3940,,2.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,2.0
967,Joris Leipus,LTU,4378,179.0,1.66,5,5,0,0,0,0,0,1,7,4,28,25,0.04,0.33
968,George Sanders,NZL,3728,,1.66,4,4,0,0,0,0,0,0,2,0,11,20,0.0,0.42
969,Yongsu Lee,KOR,2076,,1.5,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.5
970,Samuel Carlos   Da Silva,BRA,12018,,1.0,1,1,0,0,0,0,0,0,1,0,7,5,0.0,1.0
971,Putra Tri Ramadani,INA,14090,,1.0,1,1,0,0,0,0,0,1,1,3,1,5,0.2,1.0
972,Ryan Withey,USA,6404,,1.0,1,1,0,0,0,0,0,0,1,0,8,5,0.0,1.0
973,Paul Stadlober,AUT,5776,,1.0,1,1,0,0,0,0,0,0,2,0,3,5,0.0,1.0
974,Tuukka Simonen,FIN,12460,,1.0,2,2,0,0,0,0,0,0,5,0,31,10,0.0,0.5
975,Benjamin Ayala,CHI,3903,,1.0,5,5,0,0,0,0,0,1,7,5,20,25,0.04,0.2
976,Vin Sukapanpotharam,THA,11855,,1.0,1,1,0,0,0,0,0,0,3,0,17,5,0.0,1.0
977,Jachym Cink,CZE,1434,,1.0,1,1,0,0,0,0,0,0,3,0,9,5,0.0,1.0
978,Pedro Egg,BRA,11881,,1.0,1,1,0,0,0,0,0,0,1,0,6,5,0.0,1.0
979,Jakob Heber Norum,NOR,6192,,1.0,1,1,0,0,0,0,0,1,2,1,7,5,0.2,1.0
980,Johannes Egger,ITA,11481,179.0,1.0,1,1,0,0,0,0,0,0,3,0,11,5,0.0,1.0
981,Vojtech Trojan,CZE,1384,,1.0,2,2,0,0,0,0,0,2,5,11,15,10,0.2,0.5
982,Giorgio Tomatis,ITA,1005,180.0,1.0,1,1,0,0,0,0,0,1,1,2,2,5,0.2,1.0
983,Dmitrii Popov,RUS,185,,1.0,2,2,0,0,0,0,0,1,3,7,14,10,0.1,0.5
984,Albert  Ilsaas Suthurst,NOR,3084,,1.0,1,1,0,0,0,0,0,0,2,0,8,5,0.0,1.0
985,Marvin Silva Kühne,SUI,6327,,1.0,1,1,0,0,0,0,0,1,2,1,6,5,0.2,1.0
986,Vaidotas Monstavicius,LTU,12863,176.0,1.0,1,1,0,0,0,0,0,1,2,1,5,5,0.2,1.0
987,Sebastian Halenke,GER,3125,177.0,1.0,1,1,0,0,0,0,0,1,4,1,7,5,0.2,1.0
988,Dylan Barks,USA,10489,,1.0,2,2,0,0,0,0,0,2,6,8,12,10,0.2,0.5
989,Jerome González Gutiérrez,ESP,786,,1.0,3,3,0,0,0,0,0,3,8,12,30,15,0.2,0.33
990,Vladislav Budnik,RUS,11530,,1.0,1,1,0,0,0,0,0,0,3,0,6,5,0.0,1.0
991,Muhammad Taqiuddin Bin Mohd Zulkifli,MAS,3344,,1.0,1,1,0,0,0,0,0,0,2,0,5,5,0.0,1.0
992,Joshua Damasco,AUS,2530,174.0,1.0,3,3,0,0,0,0,0,0,4,0,10,15,0.0,0.33
993,Or Wechsler,ISR,3982,,1.0,1,1,0,0,0,0,0,1,1,3,3,5,0.2,1.0
994,Amir Maimuratov,KAZ,3362,182.0,1.0,2,2,0,0,0,0,0,0,0,0,0,10,0.0,0.5
995,Toru Kofukuda,JPN,2308,,1.0,1,1,0,0,0,0,0,1,5,2,11,5,0.2,1.0
996,Iris Manuel Matamoros Quero,ESP,7450,,1.0,1,1,0,0,0,0,0,0,3,0,7,5,0.0,1.0
997,Matthew Wellington,CAN,1581,,1.0,1,1,0,0,0,0,0,1,4,2,8,5,0.2,1.0
998,Farkas Sikter,HUN,5985,,1.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.0
999,Nikita Logunov,BLR,3436,,1.0,1,1,0,0,0,0,0,0,1,0,6,5,0.0,1.0
1000,Jonas Utelli,SUI,3883,,1.0,1,1,0,0,0,0,0,0,2,0,10,5,0.0,1.0
1001,Mykola Silevych,UKR,1525,,1.0,4,4,0,0,0,0,0,1,5,3,25,20,0.05,0.25
1002,Lautaro Nicolás Soria Sanchez,ARG,14439,,1.0,4,4,0,0,0,0,0,1,8,2,29,20,0.05,0.25
1003,Aliaksandr Kliuzhau,BLR,3443,,1.0,1,1,0,0,0,0,0,0,1,0,6,5,0.0,1.0
1004,Aspar Aspar,INA,3278,,1.0,5,5,0,0,0,0,0,2,5,10,14,25,0.08,0.2
1005,István Ágh,HUN,4828,,1.0,1,1,0,0,0,0,0,0,2,0,7,5,0.0,1.0
1006,Dömötör Széll,HUN,5986,,1.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.0
1007,Boyko Lalov,BUL,5510,,0.66,1,1,0,0,0,0,0,1,4,2,8,5,0.2,0.66
1008,Lucas Gaona,CHI,6286,,0.66,1,1,0,0,0,0,0,1,3,1,5,5,0.2,0.66
1009,Kristoffer Lindbäck,SWE,2687,,0.66,5,5,0,0,0,0,0,2,12,10,35,25,0.08,0.13
1010,Martin Penkov,BUL,2427,,0.66,3,3,0,0,0,0,0,0,5,0,14,15,0.0,0.22
1011,Jakob Elliott,CAN,1681,,0.66,2,2,0,0,0,0,0,1,3,2,10,10,0.1,0.33
1012,Tyler Fleury,NZL,3726,,0.57,2,2,0,0,0,0,0,0,0,0,0,10,0.0,0.28
1013,Kye Wotton,CAN,1686,,0.57,2,2,0,0,0,0,0,0,0,0,0,10,0.0,0.28
1014,Samuel Munday,NZL,3736,,0.57,2,2,0,0,0,0,0,0,1,0,1,10,0.0,0.28
1015,Christopher Smith,USA,1796,,0.5,3,3,0,0,0,0,0,0,0,0,0,15,0.0,0.17
1016,Károly-Csaba Szőcs,ROU,2728,175.0,0.5,5,5,0,0,0,0,0,0,3,0,3,25,0.0,0.1
1017,Love  Ymer Alber,SWE,2677,,0.5,2,2,0,0,0,0,0,0,3,0,5,10,0.0,0.25
1018,Louis Gundolf,AUT,1277,,0.5,1,1,0,0,0,0,0,0,2,0,4,5,0.0,0.5
1019,Anton Kukhar,UKR,1519,,0.5,5,5,0,0,0,0,0,0,2,0,10,25,0.0,0.1
1020,Francisco Sanchez Trapes,ARG,6425,,0.0,1,1,0,0,0,0,0,1,1,6,6,5,0.2,0.0
1021,Gianstefano Di Nino,VEN,12027,,0.0,2,2,0,0,0,0,0,0,3,0,21,10,0.0,0.0
1022,Grzegorz Karolak,POL,2836,,0.0,1,1,0,0,0,0,0,0,4,0,13,5,0.0,0.0
1023,Alfian Muhammad Fajri,INA,3270,,0.0,4,4,0,0,0,0,0,0,4,0,21,20,0.0,0.0
1024,Yuval Simhy,ISR,6427,,0.0,1,1,0,0,0,0,0,1,1,7,7,5,0.2,0.0
1025,Martin Tekles,GER,3889,,0.0,1,1,0,0,0,0,0,1,2,5,6,5,0.2,0.0
1026,Orfeas Tsiaousis,GRE,4119,171.0,0.0,4,4,0,0,0,0,0,0,2,0,12,20,0.0,0.0
1027, Ionut-Cosmin Atomei,ROU,11453,,0.0,2,2,0,0,0,0,0,0,2,0,10,10,0.0,0.0
1028,Aliaksandr Ivanou,BLR,3440,,0.0,4,4,0,0,0,0,0,0,5,0,18,20,0.0,0.0
1029,Igor Fojcik,POL,2859,,0.0,1,1,0,0,0,0,0,0,2,0,3,5,0.0,0.0
1030,Tommi Haapala,FIN,11452,,0.0,2,2,0,0,0,0,0,0,1,0,2,10,0.0,0.0
1031,Leonardo Gontero,ITA,856,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1032,Jonas Brandenburger,GER,2825,,0.0,1,1,0,0,0,0,0,0,3,0,15,5,0.0,0.0
1033,Guðmundur Freyr Arnarson,ISL,14481,,0.0,2,2,0,0,0,0,0,0,4,0,12,10,0.0,0.0
1034,Majid Shokatmoghadam,IRI,3519,,0.0,1,1,0,0,0,0,0,0,4,0,9,5,0.0,0.0
1035,João Evora,POR,3781,,0.0,4,4,0,0,0,0,0,1,7,4,22,20,0.05,0.0
1036,Tomi Salo,FIN,2808,176.0,0.0,3,3,0,0,0,0,0,0,3,0,11,15,0.0,0.0
1037,Ho Ron,SGP,3625,,0.0,1,1,0,0,0,0,0,0,4,0,6,5,0.0,0.0
1038,Luis Castellanos,VEN,10886,,0.0,2,2,0,0,0,0,0,0,3,0,19,10,0.0,0.0
1039,Rowan Toselli,RSA,1094,,0.0,1,1,0,0,0,0,0,0,3,0,16,5,0.0,0.0
1040,Csaba Szell,HUN,5987,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1041,Aleksandr Shikov,RUS,109,,0.0,2,2,0,0,0,0,0,0,3,0,13,10,0.0,0.0
1042,Mauro Naroska,GER,2826,,0.0,1,1,0,0,0,0,0,0,2,0,7,5,0.0,0.0
1043,Anton Schramm,GER,4329,,0.0,2,2,0,0,0,0,0,1,4,5,12,10,0.1,0.0
1044,Thomas Salakenos,BEL,319,,0.0,3,3,0,0,0,0,0,0,6,0,33,15,0.0,0.0
1045,Frederik Zeilberger Thulstrup,DEN,3852,,0.0,1,1,0,0,0,0,0,0,3,0,5,5,0.0,0.0
1046,Rogelio Amil,ARG,6426,,0.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,0.0
1047,Gabriel Kern,SWE,12250,,0.0,1,1,0,0,0,0,0,0,2,0,7,5,0.0,0.0
1048,Evgenii Zazulin,RUS,65,,0.0,1,1,0,0,0,0,0,0,2,0,6,5,0.0,0.0
1049,Anselm Oberdorfer,GER,4333,,0.0,1,1,0,0,0,0,0,3,3,11,5,5,0.6,0.0
1050,Sirapob Jirajaturapak,THA,3939,,0.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,0.0
1051,Tsun-Ting Ip,HKG,2223,,0.0,3,3,0,0,0,0,0,0,2,0,8,15,0.0,0.0
1052,Yevhen Tkachenko,UKR,1522,,0.0,1,1,0,0,0,0,0,0,2,0,6,5,0.0,0.0
1053,Manuel Guzman,COL,7457,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1054,Jose Emilio De La Cruz Albarracin,PER,7456,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1055,Denver La Mont,USA,1841,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1056,Yossi Ben Yossef,ISR,7455,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1057,Cesar Orjuela,COL,7454,,0.0,1,1,0,0,0,0,0,0,1,0,9,5,0.0,0.0
1058,Severin Curtis,RSA,7453,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1059,Anghelo Bernal,COL,4231,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1060,Robin Vicery,DEN,3849,,0.0,1,1,0,0,0,0,0,0,2,0,7,5,0.0,0.0
1061,Davoud Rekabi,IRI,5022,,0.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,0.0
1062,Maksim Nikifaravets,BLR,3435,,0.0,1,1,0,0,0,0,0,0,2,0,8,5,0.0,0.0
1063,Luis Chávez,GUA,4191,,0.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,0.0
1064,Jarred Jordan,AUS,2492,,0.0,1,1,0,0,0,0,0,1,1,1,1,5,0.2,0.0
1065,Hannes Platon,SWE,7452,,0.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,0.0
1066,Jorge Hernandez,COL,7451,,0.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,0.0
1067,Hector Mejia,GUA,4186,,0.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,0.0
1068,Oliver Marx,RSA,1054,,0.0,2,2,0,0,0,0,0,0,4,0,11,10,0.0,0.0
1069,Tomas Duchon,CZE,1443,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1070,Constantin Toma,ROU,2729,,0.0,1,1,0,0,0,0,0,0,4,0,14,5,0.0,0.0
1071,Danilo Marchionne,ITA,906,,0.0,1,1,0,0,0,0,0,1,1,1,1,5,0.2,0.0
1072,Erik Ebler,SWE,6424,,0.0,2,2,0,0,0,0,0,1,2,6,7,10,0.1,0.0
1073,Max Ayrton,GBR,655,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1074,Azat Maikotov,KAZ,13067,,0.0,1,1,0,0,0,0,0,0,1,0,9,5,0.0,0.0
1075,Tristen Gosselin,CAN,1580,,0.0,1,1,0,0,0,0,0,1,4,2,7,5,0.2,0.0
1076,Louis Bétrisey,SUI,4304,,0.0,1,1,0,0,0,0,0,1,3,3,7,5,0.2,0.0
1077,Lasa Temi,INA,3280,,0.0,4,4,0,0,0,0,0,2,8,7,21,20,0.1,0.0
1078,Matin Bayat,IRI,3528,,0.0,1,1,0,0,0,0,0,0,2,0,6,5,0.0,0.0
1079,Muhammet Ali̇ Keski̇n,TUR,4091,,0.0,1,1,0,0,0,0,0,0,1,0,8,5,0.0,0.0
1080,Santiago Christensen,ARG,3163,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1081,Keit Nurga,EST,11520,,0.0,2,2,0,0,0,0,0,0,0,0,0,10,0.0,0.0
1082,Hritik Marne,IND,2658,,0.0,4,4,0,0,0,0,0,0,4,0,16,20,0.0,0.0
1083,Pjahns Romans,LAT,12437,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1084,Filip Hromada,SVK,2787,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1085,Victor Sebros,GRE,11533,180.0,0.0,2,2,0,0,0,0,0,0,1,0,6,10,0.0,0.0
1086,Róbert Sántha,ROU,2730,,0.0,4,4,0,0,0,0,0,0,3,0,8,20,0.0,0.0
1087,Samuel Stefanik,SVK,11766,170.0,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1088,Frede Rasmussen,DEN,12803,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1089,Alexandru Olteanu,ROU,12857,178.0,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1090,Musauwir Musauwir,INA,12872,,0.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,0.0
1091,Jakub Fábric,SVK,12508,185.0,0.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,0.0
1092,Matei Munteanu,ROU,12346,,0.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,0.0
1093,Vilks Kaspars,LAT,4156,185.0,0.0,2,2,0,0,0,0,0,0,1,0,1,10,0.0,0.0
1094,Illia Bakhmet-Smolenskyi,UKR,11572,,0.0,1,1,0,0,0,0,0,0,2,0,17,5,0.0,0.0
1095,Emiliano Torrijo,CHI,12057,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1096,Kenu Puerta Wong,PER,14888,,0.0,1,1,0,0,0,0,0,0,1,0,11,5,0.0,0.0
1097,Sigrid Bim,INA,10705,,0.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,0.0
1098,Albin Meyer,SWE,12255,,0.0,1,1,0,0,0,0,0,0,3,0,8,5,0.0,0.0
1099,Roman Vasko,UKR,8672,,0.0,1,1,0,0,0,0,0,1,1,4,2,5,0.2,0.0
1100,Alejo Suter,ARG,13828,,0.0,1,1,0,0,0,0,0,0,3,0,13,5,0.0,0.0
1101,Baris Guvenc,TUR,6431,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1102,Hossein Sadeghimahani,IRI,6430,,0.0,1,1,0,0,0,0,0,0,1,0,5,5,0.0,0.0
1103,Theofanis-Ermis Theocharopoulos,GRE,11534,175.0,0.0,3,3,0,0,0,0,0,0,1,0,9,15,0.0,0.0
1104,Galo  Hernandez,ECU,3222,,0.0,2,2,0,0,0,0,0,0,3,0,15,10,0.0,0.0
1105,Kostiantyn Pavlenko,UKR,1492,182.0,0.0,3,3,0,0,0,0,0,0,2,0,9,15,0.0,0.0
1106,Wan I Lo,Macau,4439,,0.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,0.0
1107,Michael Sifakis,GRE,4117,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1108,Zeki Ozan Atasoy,TUR,4084,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1109,Georgios Bernidakis,GRE,4115,,0.0,2,2,0,0,0,0,0,0,1,0,4,10,0.0,0.0
1110,Birgir Óli Snorrason,ISL,14482,,0.0,2,2,0,0,0,0,0,0,1,0,4,10,0.0,0.0
1111,Rasmus Holm Eskildsen,DEN,3872,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1112,Marek Jeliga,CZE,1437,171.0,0.0,2,2,0,0,0,0,0,0,4,0,12,10,0.0,0.0
1113,Filip Donchev,BUL,2430,,0.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,0.0
1114,Peteris Meirans,LAT,4161,185.0,0.0,6,6,0,0,0,0,0,1,6,2,20,30,0.03333333333333333,0.0
1115,David Naude,RSA,1064,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1116,İsmai̇l Ozturk,TUR,4074,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1117,Patrick Pedersen,NOR,3095,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1118,Yuval Saraf,ISR,3988,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1119,Christos Sofokleous,CYP,4248,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1120,Andoni Esparta Frade,ESP,801,,0.0,1,1,0,0,0,0,0,0,1,0,12,5,0.0,0.0
1121,Katleho Pobe,RSA,1055,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1122,Jacek Matuszek,POL,5844,,0.0,1,1,0,0,0,0,0,0,1,0,8,5,0.0,0.0
1123,Mario Lackner,AUT,5860,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1124,Ti̇mur Taş,TUR,13122,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1125,Joshua Bruyns,RSA,12310,,0.0,1,1,0,0,0,0,0,0,1,0,11,5,0.0,0.0
1126,Jonas Leffeck,BRA,10482,,0.0,1,1,0,0,0,0,0,0,1,0,9,5,0.0,0.0
1127,Yaroslav Tkach,UKR,1511,182.0,0.0,1,1,0,0,0,0,0,0,1,0,6,5,0.0,0.0
1128,Dzmitry Nikanorau,BLR,11457,178.0,0.0,2,2,0,0,0,0,0,0,1,0,2,10,0.0,0.0
1129,Alex Mendes Júnior,BRA,13106,171.0,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1130,Diego Ernesto Vázquez,MEX,14653,,0.0,1,1,0,0,0,0,0,0,2,0,6,5,0.0,0.0
1131,Ferhat Bekmez,TUR,12999,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1132,Aaron Peñaranda,ECU,3214,171.0,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1133,Mohd Izzat Mohd Shokor,MAS,3348,,0.0,1,1,0,0,0,0,0,0,3,0,15,5,0.0,0.0
1134,Michail Volyrakis,GRE,13686,182.0,0.0,2,2,0,0,0,0,0,0,0,0,0,10,0.0,0.0
1135,Joaquin Piriz,ARG,3170,,0.0,2,2,0,0,0,0,0,0,1,0,3,10,0.0,0.0
1136,Viktor Trpovski,MKD,3188,,0.0,5,5,0,0,0,0,0,0,2,0,6,25,0.0,0.0
1137,Zorbey Aktuyun,TUR,4062,,0.0,3,3,0,0,0,0,0,1,4,4,13,15,0.06666666666666667,0.0
1138,Efe Can Sevil,TUR,4076,,0.0,4,4,0,0,0,0,0,0,3,0,6,20,0.0,0.0
1139,Nicolas Salaberry,ARG,10965,,0.0,2,2,0,0,0,0,0,0,1,0,6,10,0.0,0.0
1140,Gustavo Gabriel Suarez Munne,ARG,3165,,0.0,3,3,0,0,0,0,0,0,1,0,3,15,0.0,0.0
1141,Ioannis-Filippos Noel-Baker,GRE,11636,182.0,0.0,4,4,0,0,0,0,0,1,6,1,39,20,0.05,0.0
1142,Semen Ovchinnikov,RUS,173,172.0,0.0,1,1,0,0,0,0,0,0,2,0,12,5,0.0,0.0
1143,David Trudeau,CAN,1643,,0.0,2,2,0,0,0,0,0,0,2,0,4,10,0.0,0.0
1144,Vladislav Shevchenko,RUS,172,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1145,Artem Paukaiev,UKR,1544,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1146,Nikolai Morozov,RUS,239,,0.0,1,1,0,0,0,0,0,0,2,0,10,5,0.0,0.0
1147,Matias Ochoa Marcos,ARG,12054,,0.0,3,3,0,0,0,0,0,0,2,0,11,15,0.0,0.0
1148,Jim Zeimes,LUX,2586,,0.0,2,2,0,0,0,0,0,0,1,0,6,10,0.0,0.0
1149,Szymon Pecikiewicz,POL,2865,,0.0,2,2,0,0,0,0,0,1,2,5,8,10,0.1,0.0
1150,Michalis Ioannou,CYP,6429,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1151,Thomas Waldin,NZL,3737,,0.0,4,4,0,0,0,0,0,0,2,0,10,20,0.0,0.0
1152,Daniel  Krulwich,ISR,4041,,0.0,1,1,0,0,0,0,0,0,2,0,11,5,0.0,0.0
1153,Florian Wientjes,GER,2015,,0.0,1,1,0,0,0,0,0,1,1,3,1,5,0.2,0.0
1154,Sarp Sahin,TUR,4073,,0.0,2,2,0,0,0,0,0,0,1,0,4,10,0.0,0.0
1155,Muhammet Nuri̇ Aydemi̇r,TUR,4081,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1156,Per Ravlo-Caspersen,NOR,12439,,0.0,1,1,0,0,0,0,0,1,2,2,10,5,0.2,0.0
1157,Nadav Gropper,ISR,4027,,0.0,2,2,0,0,0,0,0,0,1,0,3,10,0.0,0.0
1158,Pavel Kratochvil,SVK,2768,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1159,Manuel Filipe Carvalho,POR,3791,,0.0,2,2,0,0,0,0,0,0,2,0,11,10,0.0,0.0
1160,Dombrovskis Artūrs,LAT,4163,,0.0,2,2,0,0,0,0,0,0,0,0,0,10,0.0,0.0
1161,Ricardo Coimbra,POR,3786,,0.0,3,3,0,0,0,0,0,1,5,3,22,15,0.06666666666666667,0.0
1162,Jakub Jedlicka,CZE,1403,,0.0,5,5,0,0,0,0,0,1,7,5,26,25,0.04,0.0
1163,Daniel Beall,USA,1958,,0.0,1,1,0,0,0,0,0,0,2,0,5,5,0.0,0.0
1164,Ethan Hoffman,CAN,1663,,0.0,1,1,0,0,0,0,0,0,1,0,5,5,0.0,0.0
1165,David Zinsler,AUT,1340,,0.0,2,2,0,0,0,0,0,1,3,1,9,10,0.1,0.0
1166,Kire Serafimovski,MKD,5805,,0.0,1,1,0,0,0,0,0,0,1,0,6,5,0.0,0.0
1167,Ignas Kisielius,LTU,4381,,0.0,2,2,0,0,0,0,0,1,3,4,10,10,0.1,0.0
1168,Elias Edvardsen,DEN,3853,,0.0,2,2,0,0,0,0,0,0,4,0,21,10,0.0,0.0
1169,Kalin Garbov,BUL,2416,,0.0,1,1,0,0,0,0,0,1,3,3,3,5,0.2,0.0
1170,Joseph Gifford,USA,1725,,0.0,1,1,0,0,0,0,0,1,2,1,5,5,0.2,0.0
1171,Benjamin De Charmony,RSA,7436,,0.0,1,1,0,0,0,0,0,0,3,0,7,5,0.0,0.0
1172,Shane Puccio,USA,6130,,0.0,1,1,0,0,0,0,0,0,3,0,8,5,0.0,0.0
1173,Eduardo Mora Pariente,MEX,6103,,0.0,1,1,0,0,0,0,0,1,2,2,3,5,0.2,0.0
1174,Aziz Ftis,CRC,7437,,0.0,1,1,0,0,0,0,0,0,2,0,4,5,0.0,0.0
1175,"Weng Khit, Adriel Choo",SGP,6303,,0.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,0.0
1176,André Neres,POR,3780,,0.0,1,1,0,0,0,0,0,1,1,2,1,5,0.2,0.0
1177,Andres Quinteros,ECU,4952,,0.0,1,1,0,0,0,0,0,1,1,5,1,5,0.2,0.0
1178,Callum Hyland,AUS,2481,,0.0,1,1,0,0,0,0,0,0,2,0,2,5,0.0,0.0
1179,Ilham Israfilov,AZE,7438,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1180,Richard Schwark,BRA,14538,,0.0,2,2,0,0,0,0,0,0,4,0,12,10,0.0,0.0
1181,Almatsgir Kvitsiani,GEO,2455,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1182,Salih Mulaosmanovic ,BIH,7467,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1183,Paso Sivro,BIH,7468,,0.0,1,1,0,0,0,0,0,0,2,0,12,5,0.0,0.0
1184,Yuki Najima,JPN,2392,,0.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,0.0
1185,Robert Luby,SVK,2769,,0.0,3,3,0,0,0,0,0,0,5,0,17,15,0.0,0.0
1186,León Pino,CHI,14651,,0.0,1,1,0,0,0,0,0,0,2,0,3,5,0.0,0.0
1187,Sergei Bydtaev,RUS,103,,0.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,0.0
1188,Rafal Halasa,POL,2849,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
1189,Tulio Obregon,ECU,12019,,0.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,0.0
